id;uri;artist;song;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;this_timesignature
2FSYKiVfhScYMKmSPyj0SM;spotify:track:2FSYKiVfhScYMKmSPyj0SM;Perfume Genius;To Lay Me Down;0.212;0.472;7;-10.165;1;0.0339;0.85;0.692;0.0979;0.0925;90.146;380533;3
7vTuEAkTS10sLKzs81j7l9;spotify:track:7vTuEAkTS10sLKzs81j7l9;Perfume Genius;A Fullness Of Light In Your Soul (feat. Perfume Genius);0.256;0.4;10;-11.774;0;0.0318;0.932;0.583;0.115;0.358;199.832;595267;4
6CVJzJFf6E6APFJ8cDmou0;spotify:track:6CVJzJFf6E6APFJ8cDmou0;Perfume Genius;Learning;0.471;0.256;8;-12.512;0;0.0342;0.995;0.882;0.39;0.22;123.685;162960;4
2Yz6ZjtZ1332HX4EFiIK9S;spotify:track:2Yz6ZjtZ1332HX4EFiIK9S;Perfume Genius;I Think I Knew;0.496;0.381;0;-10.454;1;0.0294;0.188;0.127;0.222;0.308;73.76;288600;4
26mogLAjOWFRitlkasA1vP;spotify:track:26mogLAjOWFRitlkasA1vP;Perfume Genius;Jonathan (feat. Perfume Genius);0.43;0.327;9;-10.144;1;0.0328;0.71;0.00218;0.153;0.159;129.97;204608;4
26xzjdnpJSgI7HNcdjSNdV;spotify:track:26xzjdnpJSgI7HNcdjSNdV;Perfume Genius;Mr Peterson;0.368;0.39;8;-8.652;1;0.0298;0.985;0.884;0.554;0.094;113.028;170067;4
4OXnV0stuMc8z7SLFcD6z3;spotify:track:4OXnV0stuMc8z7SLFcD6z3;Perfume Genius;Moonbend;0.293;0.156;5;-13.396;0;0.0397;0.953;0.00253;0.109;0.0932;161.729;321520;1
1dfHmVkjaxwnpnLfE92WB5;spotify:track:1dfHmVkjaxwnpnLfE92WB5;Perfume Genius;Wreath;0.392;0.827;10;-5.603;1;0.0725;0.238;0;0.0986;0.384;152.983;266513;4
6rY5mbytXlR0DhnjZRsBVK;spotify:track:6rY5mbytXlR0DhnjZRsBVK;Perfume Genius;Just Like Love;0.658;0.551;1;-7.566;0;0.0318;0.347;0.145;0.115;0.415;119.013;196133;4
6t1iFV2Ga1rNSojP2SMTFG;spotify:track:6t1iFV2Ga1rNSojP2SMTFG;Perfume Genius;Too Bright;0.166;0.138;10;-11.534;1;0.0422;0.951;0.126;0.118;0.0377;83.235;205213;1
5RPc7az7LxQSFbzK3ieV46;spotify:track:5RPc7az7LxQSFbzK3ieV46;Perfume Genius;Can't Help Falling In Love;0.342;0.149;2;-15.022;1;0.0351;0.819;0.0312;0.112;0.104;185.823;144807;3
3tnUrpikNL6Ht7NGN1RTVA;spotify:track:3tnUrpikNL6Ht7NGN1RTVA;Perfume Genius;I Decline;0.253;0.0697;9;-16.167;1;0.0403;0.76;0.0508;0.0938;0.07;86.726;118120;3
7eNwHZxW80fTJYkf58qN9M;spotify:track:7eNwHZxW80fTJYkf58qN9M;Perfume Genius;Some Dream;0.294;0.28;6;-7.542;1;0.0308;0.766;0.00151;0.129;0.0846;92.93;258720;4
6ZNJRZiN2qUQmyQVcaxvUI;spotify:track:6ZNJRZiN2qUQmyQVcaxvUI;Perfume Genius;Sides;0.153;0.521;4;-6.619;1;0.0318;0.507;8.85e-05;0.136;0.258;170.186;292276;4
3trj1CiDzoHWBcrYJNzOV0;spotify:track:3trj1CiDzoHWBcrYJNzOV0;Perfume Genius;Sister Song;0.357;0.115;4;-18.287;1;0.0586;0.909;0;0.115;0.261;74.258;160413;4
7ichFqIqG3mmHIHZhlqohQ;spotify:track:7ichFqIqG3mmHIHZhlqohQ;Perfume Genius;Dark Parts;0.258;0.509;0;-11.097;0;0.0347;0.752;0.0647;0.11;0.118;149.793;189413;3
6tQwXnZdc6ihGCf6N61h3e;spotify:track:6tQwXnZdc6ihGCf6N61h3e;Perfume Genius;Just a Touch;0.39;0.474;11;-12.017;0;0.0339;0.402;0.132;0.112;0.236;121.91;208627;4
50aUMNNlfrmS0C9HXqflHo;spotify:track:50aUMNNlfrmS0C9HXqflHo;Perfume Genius;Run Me Through - King Princess Remix;0.524;0.534;10;-8.239;1;0.0381;0.47;0.585;0.0898;0.0981;163.435;222127;4
0UsjbN1zd5qEd6OcvO1TGE;spotify:track:0UsjbN1zd5qEd6OcvO1TGE;Perfume Genius;One More Try;0.774;0.264;9;-11.655;1;0.0338;0.971;0.000648;0.288;0.607;103.361;181720;1
0pImqk2CmijQx4renMqK7X;spotify:track:0pImqk2CmijQx4renMqK7X;Perfume Genius;Grid;0.394;0.642;5;-7.526;1;0.0335;0.438;0.836;0.583;0.54;147.371;159400;3
2rBOrn73YgIAzVc35VJNl0;spotify:track:2rBOrn73YgIAzVc35VJNl0;Perfume Genius;Pop Song;0.627;0.443;9;-11.054;1;0.084;0.12;0.118;0.0796;0.375;90.024;305187;4
0gr60jINHbKdcGlQ83rmaH;spotify:track:0gr60jINHbKdcGlQ83rmaH;Half Moon Run;Full Circle;0.572;0.744;2;-8.968;0;0.0316;0.126;0.00037;0.124;0.343;89.067;181760;4
3jJuBdO5rrtDufNAf76V1x;spotify:track:3jJuBdO5rrtDufNAf76V1x;Half Moon Run;Call Me in the Afternoon;0.519;0.95;1;-8.134;1;0.0438;0.115;0.00631;0.111;0.625;88.567;193240;4
6FloUWDjW3r51mRYyw0vv5;spotify:track:6FloUWDjW3r51mRYyw0vv5;Half Moon Run;Grow into Love;0.641;0.533;7;-8.909;1;0.0287;0.279;6.06e-05;0.113;0.364;95.776;162107;3
1q5uVotoogbJqqJmb0apbx;spotify:track:1q5uVotoogbJqqJmb0apbx;Half Moon Run;How Come My Body;0.456;0.344;2;-10.647;1;0.0425;0.566;0.0437;0.0952;0.131;150.568;138939;4
7FDi4gAUrMXzafKxEhm9TB;spotify:track:7FDi4gAUrMXzafKxEhm9TB;Half Moon Run;Call Me In The Afternoon;0.569;0.89;1;-7.839;1;0.0385;0.331;0.000219;0.155;0.651;88.628;183893;4
06bp6mIqFstXamxGpqWyyo;spotify:track:06bp6mIqFstXamxGpqWyyo;Half Moon Run;Need It;0.607;0.22;9;-11.948;0;0.026;0.786;0.0119;0.108;0.125;100.041;205680;3
33YsXUWwYpOJD6cUCPhHs7;spotify:track:33YsXUWwYpOJD6cUCPhHs7;Half Moon Run;Monster;0.319;0.717;7;-7.894;1;0.0471;0.0966;0.35;0.273;0.257;174.297;156093;3
58VYbZZhD8Cw63w4xOPObV;spotify:track:58VYbZZhD8Cw63w4xOPObV;Half Moon Run;Flesh and Blood;0.451;0.735;5;-5.516;1;0.0295;0.0266;0;0.106;0.178;88.784;297573;4
2OE1yF5x0xDjjsC5CYArz2;spotify:track:2OE1yF5x0xDjjsC5CYArz2;Half Moon Run;Turn Your Love;0.646;0.708;5;-8.221;0;0.0582;0.214;0.121;0.0882;0.603;172.028;241867;4
0Ul1RreKyIV2WQhKVK6dpo;spotify:track:0Ul1RreKyIV2WQhKVK6dpo;Half Moon Run;Favourite Boy;0.565;0.724;0;-5.5;1;0.0307;0.000566;1.01e-05;0.0807;0.818;132.937;242253;4
4ML6c9GgZbCEf1XTHzZCXd;spotify:track:4ML6c9GgZbCEf1XTHzZCXd;Half Moon Run;Throes;0.439;0.0573;2;-24.554;1;0.0498;0.993;0.895;0.105;0.131;64.438;54293;5
5w9xX5CmVCsnSefoXCdabV;spotify:track:5w9xX5CmVCsnSefoXCdabV;Half Moon Run;On & On;0.521;0.696;2;-8.372;1;0.0305;0.421;0.0128;0.408;0.336;142.543;215557;4
1t29e18N84JoZlKfSFKOdk;spotify:track:1t29e18N84JoZlKfSFKOdk;Half Moon Run;She Wants To Know;0.571;0.651;6;-8.372;0;0.0329;0.0545;0.0104;0.0475;0.367;96.013;251667;4
7fSUjkp1NRfc9YhqKo1fil;spotify:track:7fSUjkp1NRfc9YhqKo1fil;Half Moon Run;Jello on my Mind;0.678;0.588;11;-7.74;1;0.0255;0.0445;3.84e-05;0.0827;0.608;99.505;232760;4
1DpuWJrjYfblzGGjOxftP9;spotify:track:1DpuWJrjYfblzGGjOxftP9;Half Moon Run;Then Again;0.581;0.689;7;-6.664;1;0.0437;0.0109;2.1e-05;0.0786;0.327;91.011;199413;4
11e6bMhoXZ5yZACKSqPcvA;spotify:track:11e6bMhoXZ5yZACKSqPcvA;Half Moon Run;Narrow Margins;0.57;0.544;4;-10.696;1;0.0339;0.384;0.0158;0.122;0.302;90.011;250933;4
7JWw304ZsTtXuSUVniEol1;spotify:track:7JWw304ZsTtXuSUVniEol1;Half Moon Run;Drug You;0.633;0.561;9;-9.62;0;0.0268;0.645;0.682;0.149;0.25;128.016;227933;4
7e3Js6QViaK1mHZHklrl5q;spotify:track:7e3Js6QViaK1mHZHklrl5q;Half Moon Run;Devil May Care;0.612;0.356;7;-11.837;1;0.0364;0.929;0.0013;0.149;0.672;109.732;142093;4
6SHXvrdyCJYt5icmbW66om;spotify:track:6SHXvrdyCJYt5icmbW66om;Half Moon Run;Nerve;0.633;0.499;5;-8.621;0;0.027;0.74;0.00225;0.0926;0.477;136.182;197187;4
0fqaTQE3RdmfO8N4lG7bHw;spotify:track:0fqaTQE3RdmfO8N4lG7bHw;Half Moon Run;Full Circle;0.574;0.755;2;-9.219;0;0.0326;0.135;0.000274;0.122;0.359;89.042;181760;4
2X40ok8aiQ8Z0SS00WIzHL;spotify:track:2X40ok8aiQ8Z0SS00WIzHL;Half Moon Run;Fire Escape;0.25;0.232;0;-11.291;1;0.0344;0.992;0.0328;0.0907;0.256;178.533;174453;1
6CSq9KpFQ36IX3WwP134yc;spotify:track:6CSq9KpFQ36IX3WwP134yc;Half Moon Run;Unofferable;0.207;0.252;5;-9.6;1;0.0343;0.163;0.00043;0.0853;0.0728;178.339;246533;3
3T9mPi4StEMo1V9sewtfvf;spotify:track:3T9mPi4StEMo1V9sewtfvf;Half Moon Run;No More Losing The War;0.259;0.331;5;-12.422;0;0.0294;0.705;0.0959;0.116;0.132;160.146;237147;3
1k4fBbv8hBXilHULRFppss;spotify:track:1k4fBbv8hBXilHULRFppss;Half Moon Run;Give Up;0.567;0.888;2;-9.599;0;0.0334;0.248;0.431;0.0698;0.584;114.065;230853;4
4UhghX97Yqpi91fDH5IJka;spotify:track:4UhghX97Yqpi91fDH5IJka;Half Moon Run;I Can't Figure Out What's Going On;0.537;0.53;9;-8.32;1;0.0338;0.0676;0.00718;0.113;0.405;80.973;195427;4
2zFDYu0o4JAfOZIZTxDKaD;spotify:track:2zFDYu0o4JAfOZIZTxDKaD;Half Moon Run;Judgement;0.611;0.488;2;-8.725;1;0.0288;0.136;0.00121;0.0782;0.727;177.794;186560;4
6d4Wen8pkWjoUC5w7TxJu8;spotify:track:6d4Wen8pkWjoUC5w7TxJu8;Half Moon Run;21 Gun Salute;0.595;0.607;11;-10.632;0;0.0379;0.843;0.311;0.077;0.333;129.995;292413;4
4idJRGuRNiAsSmcprgA3QW;spotify:track:4idJRGuRNiAsSmcprgA3QW;Half Moon Run;Trust;0.634;0.763;5;-8.181;0;0.0349;0.0209;0.0789;0.251;0.786;125.981;289867;4
65OivhuZr6IpoPO8hG947j;spotify:track:65OivhuZr6IpoPO8hG947j;Half Moon Run;All at Once;0.355;0.439;0;-10.609;1;0.0282;0.18;0.00179;0.0889;0.345;107.874;216587;4
3k5V8IIV6PeVT1GGBTlp4G;spotify:track:3k5V8IIV6PeVT1GGBTlp4G;Half Moon Run;Warmest Regards;0.756;0.262;9;-11.637;1;0.0308;0.316;0.576;0.126;0.348;132.953;194627;4
6QS5RHl7U2YO4ybb6EiXv4;spotify:track:6QS5RHl7U2YO4ybb6EiXv4;Half Moon Run;Hands In The Garden;0.472;0.726;0;-7.452;1;0.0334;0.208;8.73e-05;0.116;0.355;148.449;232173;4
0GlbPGqUoplKvWQEQM6FIb;spotify:track:0GlbPGqUoplKvWQEQM6FIb;Half Moon Run;Natural Disaster;0.63;0.677;1;-6.696;0;0.0301;0.0562;0.000113;0.331;0.411;130.907;223400;4
6AVV9jR1aEtHiYTrRzdETV;spotify:track:6AVV9jR1aEtHiYTrRzdETV;Half Moon Run;Sun Leads Me On;0.432;0.34;2;-11.091;1;0.0317;0.787;0.00536;0.111;0.144;79.927;245613;4
10CX8j66VnZ8TRAbFSEqxl;spotify:track:10CX8j66VnZ8TRAbFSEqxl;Half Moon Run;Black Diamond;0.646;0.604;2;-8.88;1;0.0278;0.0621;0.000265;0.111;0.494;114.098;179093;4
5fY42Z5FPeYFfI3ltGYvwX;spotify:track:5fY42Z5FPeYFfI3ltGYvwX;Half Moon Run;Seasons of Change;0.599;0.281;6;-11.357;0;0.0311;0.352;1.01e-05;0.108;0.14;82.776;229093;3
34ASBT4a6vfj2MlAKUKETj;spotify:track:34ASBT4a6vfj2MlAKUKETj;Half Moon Run;It Works Itself Out;0.534;0.758;7;-9.376;0;0.0338;0.131;0.274;0.291;0.644;125.045;247227;4
72pgSMRI672t4HNrzcUFz3;spotify:track:72pgSMRI672t4HNrzcUFz3;Half Moon Run;Everybody Wants;0.482;0.311;0;-12.458;1;0.0282;0.544;0.0569;0.0971;0.264;82.612;301213;4
303ooECseKUBtjuUYsftfX;spotify:track:303ooECseKUBtjuUYsftfX;Half Moon Run;Razorblade;0.406;0.737;7;-7.92;1;0.0526;0.0571;0.000858;0.343;0.27;81.069;446000;4
4n4tnaD72ULicqhAUbo12o;spotify:track:4n4tnaD72ULicqhAUbo12o;Half Moon Run;It's True;0.38;0.489;6;-6.806;0;0.0302;0.195;0.00561;0.106;0.186;135.565;170182;4
3Hwkfjpvssm9CobU10pdub;spotify:track:3Hwkfjpvssm9CobU10pdub;Half Moon Run;Look Me in the Eyes (Skitstövel);0.512;0.435;10;-9.261;1;0.0224;0.0589;2.05e-06;0.167;0.436;83.183;205413;4
2pr8UV6ALBM02SEd0Z1dZT;spotify:track:2pr8UV6ALBM02SEd0Z1dZT;Half Moon Run;Tiny;0.619;0.479;4;-8.326;0;0.0266;0.554;0.0693;0.103;0.0831;129.315;207330;4
0cxNl1UvIczFerdcgyA6gD;spotify:track:0cxNl1UvIczFerdcgyA6gD;Half Moon Run;Consider Yourself;0.601;0.796;7;-6.257;1;0.0388;0.00419;0.269;0.0884;0.924;158.027;233133;4
6TCvZ4FET6S9WbXX0TAh4w;spotify:track:6TCvZ4FET6S9WbXX0TAh4w;Half Moon Run;You Won't;0.335;0.404;2;-18.429;0;0.0387;0.525;0.714;0.174;0.642;81.862;86547;3
1wfkn2RKV0Ymx36xrOVS1T;spotify:track:1wfkn2RKV0Ymx36xrOVS1T;Half Moon Run;Fxgiving;0.446;0.587;4;-9.241;1;0.0344;0.159;0.00241;0.0525;0.289;112.631;249275;4
3epN1USLc8vFahC5T2hSnF;spotify:track:3epN1USLc8vFahC5T2hSnF;Half Moon Run;Nosebleeds;0.312;0.264;7;-12.107;1;0.0338;0.66;1.41e-05;0.179;0.261;122.878;163899;4
0QsnVGamBiqaADaMjUpeaS;spotify:track:0QsnVGamBiqaADaMjUpeaS;Half Moon Run;The Debt;0.361;0.232;9;-11.73;1;0.0315;0.486;0.513;0.0948;0.0529;88.473;240933;3
3b0L80Fpnf9He6Xui2EbH7;spotify:track:3b0L80Fpnf9He6Xui2EbH7;Half Moon Run;Yani's Song;0.579;0.34;11;-10.963;0;0.0322;0.636;1.18e-05;0.0941;0.501;119.046;161040;4
0ySpjg1ryL7ixLCjeprGYf;spotify:track:0ySpjg1ryL7ixLCjeprGYf;Half Moon Run;Undercurrents;0.361;0.204;11;-19.881;1;0.031;0.964;0.942;0.102;0.142;129.478;138240;4
1IuYLcgXdXsD1u8zVgJxQI;spotify:track:1IuYLcgXdXsD1u8zVgJxQI;Half Moon Run;New Truth - Isolation Version;0.579;0.438;4;-7.857;1;0.0255;0.711;4.58e-05;0.0868;0.153;131.13;223503;5
04vCUB0aJchP4bKv9eEu6M;spotify:track:04vCUB0aJchP4bKv9eEu6M;Half Moon Run;New Truth;0.432;0.554;4;-7.911;1;0.0258;0.0281;0.0179;0.143;0.0918;134.25;308813;5
2wlhm9q8AaZbWEtczeTi2M;spotify:track:2wlhm9q8AaZbWEtczeTi2M;Ariane Moffatt;The Greatest;0.449;0.154;0;-13.12;1;0.0334;0.969;0.0577;0.0871;0.0526;102.442;205787;4
7C03dDo2QyGVq7zjWF5uGB;spotify:track:7C03dDo2QyGVq7zjWF5uGB;Ariane Moffatt;Jamais trop tard;0.49;0.0983;3;-16.058;1;0.0337;0.948;0.156;0.0754;0.112;65.026;212015;4
7wPUEyF7dEUITIo1SueyT0;spotify:track:7wPUEyF7dEUITIo1SueyT0;Ariane Moffatt;N'attends pas mon sourire;0.467;0.43;5;-11.391;0;0.0636;0.141;0.3;0.0981;0.294;159.877;231093;4
04ErahBTLdrX3hb3Zj3nCI;spotify:track:04ErahBTLdrX3hb3Zj3nCI;Ariane Moffatt;Soleil chaleur - Soleil + chaleur + toi + moi;0.676;0.515;8;-9.826;1;0.0335;0.0344;0.606;0.112;0.345;110.022;216067;4
0sczR0OFWOGd9U8tECZ47Z;spotify:track:0sczR0OFWOGd9U8tECZ47Z;Ariane Moffatt;Montréal;0.675;0.52;5;-10.069;1;0.0424;0.504;0.251;0.0952;0.962;170.112;212760;4
4vBflGIZBidj80NnlAvSjF;spotify:track:4vBflGIZBidj80NnlAvSjF;Ariane Moffatt;Briser Un Coeur;0.886;0.296;10;-9.205;1;0.0517;0.551;0.00106;0.111;0.424;121.937;189373;4
0XhPMiraatDSc47iLeX0Mn;spotify:track:0XhPMiraatDSc47iLeX0Mn;Ariane Moffatt;Everybody Hurts;0.229;0.117;2;-13.743;1;0.0368;0.969;0.0264;0.0965;0.11;180.489;266280;3
5JgaSkvLDbERK7BkekoQi6;spotify:track:5JgaSkvLDbERK7BkekoQi6;Ariane Moffatt;Miami;0.636;0.762;10;-6.354;0;0.0333;0.00966;1.69e-05;0.103;0.628;123.952;166120;4
6wmSCqAYA4gO9jziPV2SRC;spotify:track:6wmSCqAYA4gO9jziPV2SRC;Ariane Moffatt;Deux cœurs vagabonds;0.403;0.28;8;-11.978;0;0.0305;0.941;0.0405;0.341;0.198;111.896;259853;4
4shrjqLim9lmKV4zYz71cM;spotify:track:4shrjqLim9lmKV4zYz71cM;Ariane Moffatt;Ensemble, sensibles;0.781;0.723;11;-6.227;0;0.0874;0.0338;0;0.0691;0.407;90.011;192460;4
4arjfRP7ehwW3FoXeVEUCO;spotify:track:4arjfRP7ehwW3FoXeVEUCO;Ariane Moffatt;Ça va venir découragez-vous pas;0.731;0.686;1;-6.312;1;0.232;0.091;0;0.0592;0.654;83.956;187320;4
6T9H9EuecpuRa68W9clGDt;spotify:track:6T9H9EuecpuRa68W9clGDt;Ariane Moffatt;Je Veux Tout;0.878;0.421;7;-6.212;0;0.0532;0.103;0;0.341;0.807;103.991;183160;4
5ZVMpcqiRYX42IIVRi0HXy;spotify:track:5ZVMpcqiRYX42IIVRi0HXy;Ariane Moffatt;Pour toi;0.665;0.671;6;-6.845;0;0.0502;0.166;0.00145;0.1;0.563;122.013;256467;4
7y93trDIjIbbYiwhaiaRbX;spotify:track:7y93trDIjIbbYiwhaiaRbX;Ariane Moffatt;Réverbère;0.718;0.695;5;-4.996;0;0.0304;0.0874;0;0.255;0.914;119.992;159187;4
2kP6HjwM8VfYsjF02RHyqE;spotify:track:2kP6HjwM8VfYsjF02RHyqE;Ariane Moffatt;Far Away;0.479;0.212;4;-12.637;0;0.0399;0.966;0.000379;0.106;0.149;127.404;202333;4
4WPqwHscUKuB8x1NqK5tT2;spotify:track:4WPqwHscUKuB8x1NqK5tT2;Ariane Moffatt;Debout;0.61;0.594;10;-7.648;0;0.04;0.0002;0.00609;0.366;0.74;118.01;194360;4
3tsE69SjBC9C7E50x9N631;spotify:track:3tsE69SjBC9C7E50x9N631;Ariane Moffatt;Le matin en patins;0.891;0.435;10;-8.871;1;0.213;0.724;0;0.107;0.774;135.877;111053;4
7M4Z1mNkyni6Ea1fz5CB41;spotify:track:7M4Z1mNkyni6Ea1fz5CB41;Ariane Moffatt;Not Dark Yet;0.594;0.559;0;-12.086;1;0.0259;0.715;0.747;0.123;0.175;125.887;325893;4
4y5hRnF2XtHYvX538B6KCW;spotify:track:4y5hRnF2XtHYvX538B6KCW;Ariane Moffatt;Beauté;0.317;0.251;9;-17.864;0;0.0404;0.909;0.659;0.115;0.186;90.032;248039;4
1ZTCPCISRxa4bakwaVLWjw;spotify:track:1ZTCPCISRxa4bakwaVLWjw;Ariane Moffatt;Please Tell My Brother;0.56;0.225;10;-15.119;1;0.0298;0.979;0.00197;0.0887;0.604;155.663;159973;4
6wUL2qBFXtycEgsoMrRjce;spotify:track:6wUL2qBFXtycEgsoMrRjce;Ariane Moffatt;Espoir;0.603;0.0881;10;-17.081;1;0.0371;0.953;3.08e-06;0.116;0.303;83.963;209307;4
4HQ29iH8DOtCozyGOLgvjQ;spotify:track:4HQ29iH8DOtCozyGOLgvjQ;Ariane Moffatt;Tinnami;0.655;0.863;2;-7.858;1;0.15;0.118;0.00227;0.27;0.654;120.029;272373;4
2fIYJ6Pi5foizTmEynoXy8;spotify:track:2fIYJ6Pi5foizTmEynoXy8;Ariane Moffatt;La plus belle des versions de nous-mêmes;0.59;0.596;10;-7.756;1;0.0289;0.625;0.000131;0.111;0.379;118.008;209827;4
36rjYX93UmdkV2XI1B2NHv;spotify:track:36rjYX93UmdkV2XI1B2NHv;Ariane Moffatt;Poussière D'ange;0.584;0.319;2;-14.318;1;0.0332;0.647;0.00314;0.0749;0.202;108.039;311533;3
1mGRwSfyiVBnvMbfOKAP2x;spotify:track:1mGRwSfyiVBnvMbfOKAP2x;Ariane Moffatt;Espoir;0.418;0.0916;10;-16.32;1;0.044;0.959;2.41e-06;0.121;0.33;167.524;210177;4
2aqeuh7BQjGrpu4Htb6MSt;spotify:track:2aqeuh7BQjGrpu4Htb6MSt;Ariane Moffatt;Cyborg;0.728;0.769;0;-7.75;0;0.0339;0.435;0.00668;0.0558;0.912;145.989;221253;4
49aZ2UhrKuwRAOrlPkKdEI;spotify:track:49aZ2UhrKuwRAOrlPkKdEI;Ariane Moffatt;Décalage;0.419;0.189;0;-15.195;1;0.0394;0.927;0.00398;0.0973;0.155;131.85;277668;4
0BUTloIMT2YRqe4yg5xf6s;spotify:track:0BUTloIMT2YRqe4yg5xf6s;Ariane Moffatt;SOS d'un terrien en détresse;0.232;0.363;9;-9.75;0;0.0409;0.548;5.79e-06;0.0735;0.0955;81.345;288120;4
5Hcc94l3digDZbrYlv8I56;spotify:track:5Hcc94l3digDZbrYlv8I56;Ariane Moffatt;Poussière d'ange;0.405;0.216;2;-15.7;1;0.0341;0.938;0.0305;0.654;0.184;155.418;521613;4
2yFLrtl4yk6ZlilgftchCN;spotify:track:2yFLrtl4yk6ZlilgftchCN;Ariane Moffatt;Nature;0.42;0.209;2;-12.978;0;0.0639;0.89;0.0555;0.324;0.236;177.869;330267;4
2mFOdGcTPNaSAzZAtTx9gz;spotify:track:2mFOdGcTPNaSAzZAtTx9gz;Ariane Moffatt;Imparfait;0.568;0.0874;6;-13.151;1;0.0504;0.903;5.98e-06;0.0649;0.102;120.579;222147;4
7tJ4vjnw23PYvk8r2BJbYz;spotify:track:7tJ4vjnw23PYvk8r2BJbYz;Ariane Moffatt;Le nouveau matériel;0.641;0.601;1;-9.258;0;0.0777;0.0499;1.11e-05;0.101;0.135;127.093;223120;4
4At9dkL7eqnHSepOsx9fsj;spotify:track:4At9dkL7eqnHSepOsx9fsj;Ariane Moffatt;Be My Baby;0.474;0.355;4;-9.93;1;0.0369;0.935;0.293;0.108;0.447;122.319;152560;4
6O9P7HrT2eBUXj7i2IfXMf;spotify:track:6O9P7HrT2eBUXj7i2IfXMf;Ariane Moffatt;Will You Follow Me (Remix);0.618;0.728;10;-7.646;1;0.0359;0.00896;0.188;0.262;0.589;102.998;222654;4
4Aojnexk0G5xmXZwTpeLWo;spotify:track:4Aojnexk0G5xmXZwTpeLWo;Ariane Moffatt;Perséides;0.545;0.229;0;-13.567;1;0.0297;0.846;0.0378;0.104;0.131;137.919;321427;4
4qVoCSHGQB9vQqHgmpwNS6;spotify:track:4qVoCSHGQB9vQqHgmpwNS6;Ariane Moffatt;Le ciel s'est renversé;0.752;0.588;7;-9.456;1;0.0329;0.119;0.0189;0.0889;0.236;122.976;243787;4
60ZBYkEQWTwjhUjCT6dRLT;spotify:track:60ZBYkEQWTwjhUjCT6dRLT;Ariane Moffatt;Hallelujah;0.302;0.15;2;-12.16;1;0.034;0.862;0.000451;0.112;0.165;172.311;328040;3
4fmuHbAzhnfDtdOoDyFb2h;spotify:track:4fmuHbAzhnfDtdOoDyFb2h;Ariane Moffatt;Hôtel amour;0.578;0.702;2;-8.112;1;0.0308;0.424;0.378;0.142;0.124;115.997;221987;4
1pqBE3RnwGXOayUUom9cwZ;spotify:track:1pqBE3RnwGXOayUUom9cwZ;Ariane Moffatt;Bridge over Troubled Water;0.506;0.121;3;-14.304;1;0.0298;0.878;0.00229;0.111;0.193;80.282;269120;4
28YNG3DonL2by1hnk7haDy;spotify:track:28YNG3DonL2by1hnk7haDy;Ariane Moffatt;Les terres de la couronne (feat. Ariane Moffatt);0.515;0.157;2;-10.321;1;0.0539;0.85;0;0.0936;0.278;134.426;243507;4
6gv4XrMkGg3GpBt9npQ3tD;spotify:track:6gv4XrMkGg3GpBt9npQ3tD;Ariane Moffatt;Get Well Soon;0.852;0.648;7;-9.613;0;0.0619;0.716;0.00857;0.112;0.477;112.02;162080;4
4atU4Ai4rIMat8Y38AkTQY;spotify:track:4atU4Ai4rIMat8Y38AkTQY;Ariane Moffatt;Point De Mire (Remix);0.448;0.909;9;-10.231;0;0.0881;0.0975;0.000927;0.0901;0.124;123.52;363107;4
37qPoIThB6yjSAWh2odZ2y;spotify:track:37qPoIThB6yjSAWh2odZ2y;Ariane Moffatt;Toute sa vie;0.604;0.647;10;-10.659;0;0.0504;0.279;0.705;0.0989;0.32;170.024;248597;4
792rBgydT9mdB6CBoBmzzx;spotify:track:792rBgydT9mdB6CBoBmzzx;Ariane Moffatt;Hôtel amour - Dubbel Dutch Remix;0.689;0.672;11;-9.783;0;0.038;0.00696;0.908;0.229;0.227;115.98;233048;4
7veIks22alpWOyFKr8dIOb;spotify:track:7veIks22alpWOyFKr8dIOb;Ariane Moffatt;Le Coeur Dans La Tête;0.601;0.555;10;-9.574;0;0.0415;0.787;0.688;0.267;0.185;142.014;265467;4
3X4zCRe1AqYpReyayb1i3W;spotify:track:3X4zCRe1AqYpReyayb1i3W;Ariane Moffatt;La fille de l'Iceberg - Live;0.425;0.283;9;-12.849;1;0.0968;0.928;0.000366;0.74;0.235;82.215;225027;4
3z4K3LydIV3AqDGiGQH1qD;spotify:track:3z4K3LydIV3AqDGiGQH1qD;Ariane Moffatt;Dans le vide;0.71;0.472;0;-9.522;0;0.191;0.0864;0;0.0761;0.195;138.146;258866;4
06d33vKYqzND9S9HeHhV87;spotify:track:06d33vKYqzND9S9HeHhV87;Ariane Moffatt;Combien d'étoiles;0.615;0.336;7;-13.15;0;0.0349;0.276;0.00361;0.11;0.418;127.964;257105;4
0BiKRxKtjjZugSmqz1Q3HQ;spotify:track:0BiKRxKtjjZugSmqz1Q3HQ;Ariane Moffatt;Finir seule;0.719;0.585;7;-8.219;1;0.0689;0.273;2.62e-06;0.0875;0.39;156.024;193933;4
4NHQYYh1SddSfc8TTsqLdF;spotify:track:4NHQYYh1SddSfc8TTsqLdF;Ariane Moffatt;Chérie;0.356;0.419;7;-11.118;0;0.0922;0.809;0.0253;0.324;0.0687;83.938;197120;4
